PAAC2_A,PAAC2_C,PAAC2_D,PAAC2_E,PAAC2_F,PAAC2_G,PAAC2_H,PAAC2_I,PAAC2_K,PAAC2_L,PAAC2_M,PAAC2_N,PAAC2_P,PAAC2_Q,PAAC2_R,PAAC2_S,PAAC2_T,PAAC2_V,PAAC2_W,PAAC2_Y,PAAC2_lam1,PAAC2_lam2,Target
28.57,0,14.29,0,0,0,7.14,0,0,0,7.14,0,0,0,0,21.43,0,14.29,0,7.14,0.0486,0.0371,1
15.38,0,0,0,7.69,0,0,0,30.77,23.08,0,0,0,0,0,0,0,23.08,0,0,0.0335,0.0614,1
15.79,0,0,0,0,15.79,0,5.26,5.26,10.53,0,0,0,5.26,31.58,0,5.26,0,0,5.26,0.1442,0.1254,1
11.76,0,0,0,11.76,0,11.76,11.76,5.88,11.76,11.76,0,0,0,0,5.88,5.88,5.88,0,5.88,0.0644,0.0537,1
0,11.11,0,5.56,5.56,22.22,0,0,11.11,16.67,5.56,5.56,5.56,0,5.56,0,0,0,5.56,0,0.0872,0.0928,1
4.76,0,4.76,4.76,4.76,0,4.76,0,9.52,19.05,0,0,14.29,0,9.52,4.76,0,4.76,4.76,9.52,0.1165,0.0948,1
0,20,0,3.33,0,16.67,0,3.33,3.33,6.67,0,6.67,10,0,3.33,3.33,16.67,3.33,3.33,0,0.0568,0.0645,1
6.67,0,13.33,0,0,6.67,6.67,0,6.67,13.33,6.67,0,0,0,13.33,6.67,20,0,0,0,0.0873,0.1138,1
0,0,0,0,0,7.69,0,0,0,15.38,0,0,23.08,0,15.38,0,0,0,38.46,0,0.1408,0.0882,1
8,8,4,0,8,0,0,8,4,12,0,8,12,4,0,4,8,8,0,4,0.0632,0.0425,1
5,0,10,0,15,5,0,15,5,5,0,5,15,0,0,0,20,0,0,0,0.0748,0.0629,1
21.43,0,0,0,0,0,0,0,28.57,14.29,0,0,0,0,0,0,7.14,21.43,0,7.14,0.0868,0.0744,1
13.33,6.67,6.67,6.67,13.33,0,13.33,6.67,6.67,6.67,6.67,0,0,0,6.67,0,0,6.67,0,0,0.1003,0.0938,1
5.88,0,0,0,0,11.76,0,0,5.88,47.06,0,0,5.88,0,0,17.65,0,5.88,0,0,0.0418,0.0505,1
0,0,10,20,0,0,0,10,20,3.33,3.33,0,0,13.33,0,3.33,3.33,3.33,6.67,3.33,0.0915,0.1057,1
9.52,14.29,0,0,4.76,0,9.52,4.76,9.52,0,0,4.76,0,0,14.29,14.29,9.52,4.76,0,0,0.1052,0.0713,1
0,10,0,0,0,10,10,10,0,10,0,0,0,10,10,0,20,0,10,0,0.0856,0.0718,1
7.14,0,14.29,0,0,7.14,14.29,0,0,7.14,0,7.14,7.14,0,21.43,0,7.14,7.14,0,0,0.0816,0.0754,1
26.67,0,0,0,0,13.33,0,0,6.67,0,0,0,6.67,0,13.33,0,0,20,6.67,6.67,0.1177,0.0935,1
3.85,7.69,3.85,0,7.69,3.85,0,0,3.85,23.08,0,3.85,3.85,0,19.23,7.69,0,3.85,3.85,3.85,0.1247,0.1459,1
8,0,0,4,0,12,12,4,4,20,0,0,8,0,0,4,0,24,0,0,0.0465,0.0684,1
16.67,12.5,0,4.17,0,16.67,0,8.33,0,12.5,0,4.17,0,4.17,0,8.33,4.17,8.33,0,0,0.0428,0.0436,1
27.78,11.11,0,11.11,0,11.11,0,0,0,5.56,11.11,0,5.56,0,0,5.56,0,5.56,5.56,0,0.0614,0.0572,1
0,7.69,0,0,7.69,23.08,0,0,7.69,7.69,0,0,7.69,0,0,7.69,0,15.38,15.38,0,0.0725,0.1074,1
12,4,0,0,8,8,0,8,4,4,8,0,0,0,8,12,12,12,0,0,0.0568,0.075,1
20,0,6.67,0,6.67,0,0,0,26.67,0,13.33,6.67,0,0,0,0,0,13.33,0,6.67,0.0668,0.0799,1
5.56,5.56,16.67,0,5.56,11.11,0,5.56,5.56,5.56,5.56,5.56,5.56,0,11.11,0,0,5.56,5.56,0,0.1207,0.1238,1
6.25,6.25,6.25,0,0,0,0,6.25,0,12.5,6.25,6.25,12.5,6.25,0,18.75,6.25,6.25,0,0,0.0359,0.049,1
7.69,7.69,3.85,3.85,7.69,15.38,0,0,11.54,3.85,3.85,0,3.85,0,0,11.54,11.54,0,0,7.69,0.0672,0.0847,1
9.52,0,0,0,9.52,0,4.76,0,9.52,28.57,0,0,4.76,0,0,19.05,4.76,9.52,0,0,0.0457,0.0641,1
16.67,0,0,0,8.33,8.33,0,0,8.33,16.67,0,0,0,0,8.33,0,8.33,8.33,8.33,8.33,0.107,0.1174,1
10.71,0,0,3.57,3.57,10.71,7.14,3.57,3.57,3.57,3.57,3.57,0,3.57,17.86,0,7.14,14.29,0,3.57,0.0769,0.1055,1
0,0,0,0,16.67,16.67,0,5.56,11.11,11.11,5.56,0,5.56,5.56,22.22,0,0,0,0,0,0.091,0.1399,1
8,4,0,4,0,16,4,0,4,12,4,4,4,4,4,8,8,12,0,0,0.0707,0.0689,1
7.41,0,0,0,0,3.7,0,7.41,11.11,11.11,3.7,0,0,0,29.63,3.7,0,7.41,14.81,0,0.0526,0.0407,1
13.04,0,4.35,4.35,8.7,8.7,17.39,4.35,0,17.39,4.35,0,8.7,4.35,0,0,0,0,4.35,0,0.0685,0.0604,1
6.25,0,25,0,6.25,12.5,0,0,6.25,25,0,0,6.25,0,6.25,6.25,0,0,0,0,0.0981,0.1003,1
12,8,8,0,0,12,4,8,0,0,0,0,4,4,0,12,12,8,0,8,0.0603,0.0508,1
5,10,0,5,25,5,0,10,5,5,0,0,20,0,0,5,0,5,0,0,0.0608,0.0643,1
0,8.33,16.67,0,8.33,0,0,16.67,0,8.33,8.33,0,8.33,0,0,25,0,0,0,0,0.057,0.0321,1
14.29,7.14,7.14,0,10.71,0,0,10.71,3.57,3.57,3.57,0,10.71,0,17.86,0,7.14,3.57,0,0,0.1012,0.1181,1
17.39,0,13.04,4.35,0,13.04,4.35,4.35,4.35,8.7,4.35,0,0,0,0,4.35,4.35,17.39,0,0,0.0695,0.0711,1
7.69,7.69,0,0,15.38,7.69,0,0,15.38,7.69,0,0,7.69,0,7.69,0,0,0,23.08,0,0.1093,0.1437,1
13.64,0,4.55,9.09,0,0,9.09,0,0,0,4.55,9.09,0,0,13.64,18.18,13.64,4.55,0,0,0.0787,0.0806,1
10,0,0,0,15,0,0,0,10,5,0,5,0,0,20,0,15,10,5,5,0.0701,0.0881,1
0,0,0,0,10.53,0,0,5.26,15.79,5.26,0,0,5.26,0,42.11,10.53,0,0,0,5.26,0.1517,0.0681,1
20,0,0,0,10,20,0,0,0,10,0,10,0,0,0,0,0,25,5,0,0.0643,0.0666,1
7.41,0,0,0,11.11,7.41,0,3.7,3.7,3.7,11.11,11.11,3.7,7.41,3.7,14.81,3.7,0,0,7.41,0.0639,0.0672,1
0,0,0,0,23.08,0,0,0,30.77,7.69,0,0,7.69,0,7.69,0,7.69,0,0,15.38,0.088,0.0939,1
10,0,5,0,5,0,0,0,5,15,5,20,10,10,0,0,5,10,0,0,0.0597,0.044,1
8,0,0,4,4,8,12,4,8,24,0,0,8,0,0,4,0,16,0,0,0.0609,0.0836,1
10,10,3.33,6.67,0,3.33,0,3.33,6.67,10,10,3.33,6.67,0,0,6.67,6.67,3.33,3.33,6.67,0.0494,0.0802,1
35,0,0,0,0,0,0,5,10,15,0,0,10,0,10,0,0,15,0,0,0.0278,0.0394,1
10,5,10,0,10,0,5,0,0,25,0,10,0,0,5,10,0,0,5,5,0.0744,0.0812,1
6.67,6.67,0,0,16.67,0,10,0,23.33,10,6.67,0,0,3.33,6.67,0,0,10,0,0,0.0857,0.1342,1
20,0,6.67,0,6.67,0,0,0,0,0,0,13.33,0,0,6.67,13.33,6.67,13.33,0,13.33,0.0859,0.0676,1
0,0,9.52,0,4.76,4.76,0,0,4.76,4.76,4.76,9.52,14.29,0,14.29,0,19.05,4.76,0,4.76,0.0626,0.0725,1
13.33,0,0,0,0,13.33,0,20,0,6.67,0,6.67,6.67,0,6.67,0,0,20,0,6.67,0.0864,0.0733,1
4.76,4.76,0,9.52,9.52,0,0,4.76,9.52,4.76,4.76,4.76,14.29,0,4.76,4.76,4.76,14.29,0,0,0.0837,0.0609,1
20,5,0,0,0,5,0,5,5,10,15,5,5,0,5,5,5,10,0,0,0.0734,0.0733,1
4.76,0,4.76,0,9.52,4.76,4.76,0,9.52,9.52,0,0,9.52,4.76,0,14.29,9.52,14.29,0,0,0.067,0.055,1
0,0,0,0,0,36.36,27.27,0,0,9.09,0,0,0,9.09,0,9.09,0,9.09,0,0,0.0761,0.0505,1
0,11.54,7.69,0,3.85,26.92,0,3.85,3.85,11.54,0,0,3.85,0,3.85,0,3.85,15.38,3.85,0,0.079,0.075,1
15,0,0,0,10,10,0,0,20,5,0,0,10,5,10,0,0,5,5,5,0.0864,0.0941,1
8,4,4,4,8,4,0,4,8,4,4,0,8,0,8,0,4,20,0,8,0.0593,0.0962,1
0,0,8.33,0,8.33,0,0,0,8.33,41.67,8.33,8.33,0,0,0,0,0,8.33,8.33,0,0.0881,0.0449,1
3.57,0,7.14,3.57,3.57,7.14,3.57,0,25,7.14,7.14,3.57,0,0,10.71,3.57,3.57,7.14,3.57,0,0.1289,0.0968,1
15.38,0,0,0,15.38,23.08,0,7.69,7.69,30.77,0,0,0,0,0,0,0,0,0,0,0.0602,0.0876,1
5.56,5.56,11.11,0,5.56,0,5.56,5.56,11.11,0,5.56,0,5.56,11.11,0,0,11.11,5.56,0,11.11,0.0671,0.0765,1
0,5,0,5,10,25,0,5,5,10,0,0,10,5,10,0,0,5,5,0,0.0813,0.1066,1
10,10,0,0,0,10,10,0,0,20,0,10,0,0,10,0,10,0,10,0,0.0863,0.0731,1
0,5.56,11.11,11.11,5.56,0,0,11.11,0,16.67,0,5.56,0,0,5.56,11.11,0,0,16.67,0,0.1149,0.1192,1
7.69,0,7.69,7.69,0,0,0,0,7.69,15.38,0,15.38,0,0,0,0,15.38,15.38,0,7.69,0.0511,0.071,1
8.33,0,8.33,0,8.33,4.17,4.17,4.17,4.17,8.33,12.5,0,12.5,0,4.17,4.17,4.17,4.17,8.33,0,0.1021,0.0824,1
0,0,0,0,0,0,0,0,23.08,15.38,0,0,7.69,0,7.69,7.69,7.69,30.77,0,0,0.0338,0.058,1
22.22,0,5.56,5.56,5.56,0,5.56,0,0,11.11,5.56,0,0,0,11.11,11.11,11.11,5.56,0,0,0.0694,0.0914,1
16.67,0,0,0,0,0,0,16.67,8.33,16.67,16.67,8.33,0,8.33,0,0,8.33,0,0,0,0.0532,0.061,1
3.57,3.57,0,0,0,7.14,7.14,3.57,17.86,0,0,0,14.29,0,17.86,14.29,0,10.71,0,0,0.0813,0.0565,1
17.24,0,6.9,0,3.45,6.9,3.45,6.9,20.69,10.34,6.9,3.45,0,0,0,0,3.45,3.45,6.9,0,0.0996,0.1133,1
15.38,0,0,0,15.38,0,0,0,30.77,0,0,0,0,0,0,0,7.69,23.08,0,7.69,0.0376,0.065,1
3.85,0,7.69,7.69,3.85,0,0,7.69,0,3.85,11.54,3.85,7.69,3.85,11.54,0,3.85,11.54,3.85,7.69,0.0823,0.1147,1
0,0,0,0,10.71,0,3.57,3.57,14.29,7.14,21.43,3.57,7.14,0,17.86,0,10.71,0,0,0,0.0566,0.0633,1
0,5.26,15.79,0,5.26,0,5.26,5.26,5.26,15.79,0,0,0,0,0,10.53,10.53,5.26,15.79,0,0.109,0.0867,1
8.7,0,4.35,0,0,30.43,0,0,0,39.13,0,8.7,0,0,0,8.7,0,0,0,0,0.0457,0.0656,1
5.26,0,0,0,10.53,10.53,5.26,10.53,5.26,5.26,0,10.53,0,5.26,15.79,10.53,0,0,0,5.26,0.1002,0.1019,1
10.53,0,5.26,21.05,10.53,5.26,0,15.79,0,15.79,0,10.53,0,0,0,0,0,5.26,0,0,0.0744,0.1012,1
0,3.57,0,0,10.71,0,0,3.57,32.14,3.57,0,7.14,0,3.57,14.29,0,0,14.29,0,7.14,0.1028,0.1547,1
0,16.67,0,0,5.56,5.56,0,0,5.56,11.11,5.56,0,0,0,33.33,0,5.56,0,5.56,5.56,0.1323,0.1377,1
17.39,4.35,0,0,13.04,0,4.35,13.04,4.35,0,0,4.35,4.35,8.7,8.7,0,4.35,4.35,0,8.7,0.0703,0.1122,1
11.11,0,5.56,0,0,11.11,5.56,5.56,5.56,5.56,0,5.56,16.67,5.56,11.11,0,0,11.11,0,0,0.0695,0.1062,1
6.67,0,13.33,0,6.67,16.67,0,10,6.67,10,3.33,6.67,0,0,0,0,6.67,10,0,3.33,0.0866,0.0941,1
7.69,0,0,0,0,38.46,23.08,0,7.69,0,0,0,0,7.69,0,7.69,0,7.69,0,0,0.0753,0.0629,1
12,0,4,0,16,20,4,4,8,12,0,0,0,0,8,8,0,4,0,0,0.1141,0.1268,1
0,7.14,3.57,3.57,0,3.57,10.71,7.14,10.71,0,10.71,3.57,3.57,0,7.14,3.57,7.14,10.71,3.57,3.57,0.0728,0.0743,1
17.65,0,0,0,0,5.88,0,11.76,11.76,0,17.65,0,0,5.88,5.88,5.88,0,11.76,5.88,0,0.0981,0.088,1
10.71,0,7.14,14.29,7.14,0,3.57,3.57,7.14,7.14,10.71,3.57,0,7.14,0,0,7.14,3.57,0,7.14,0.0689,0.0855,1
6.67,6.67,13.33,6.67,13.33,6.67,0,0,0,20,0,0,6.67,0,6.67,0,0,6.67,0,6.67,0.0826,0.095,1
13.33,13.33,0,3.33,3.33,6.67,0,6.67,3.33,3.33,6.67,0,3.33,3.33,10,6.67,10,0,3.33,3.33,0.0824,0.0834,1
0,11.11,0,0,5.56,0,0,5.56,16.67,5.56,0,11.11,0,0,16.67,0,5.56,11.11,5.56,5.56,0.1159,0.1116,1
27.78,0,0,0,0,0,0,0,11.11,33.33,0,0,5.56,0,11.11,0,0,11.11,0,0,0.0267,0.045,1
8,0,4,0,8,0,0,0,4,16,8,8,8,4,0,8,12,8,0,4,0.0546,0.0498,1
7.69,0,0,0,0,0,0,7.69,30.77,15.38,0,0,0,0,0,0,7.69,23.08,0,7.69,0.0371,0.0583,1
8,16,4,0,16,12,0,0,4,4,16,4,0,0,8,4,0,0,4,0,0.1043,0.0844,1
10,0,0,0,0,5,5,5,10,5,0,0,5,10,15,10,0,10,5,5,0.1034,0.0799,1
4,8,12,0,4,8,12,4,0,0,12,8,0,0,12,4,8,0,4,0,0.1056,0.079,1
4.76,0,4.76,9.52,0,0,9.52,4.76,4.76,4.76,4.76,0,4.76,4.76,23.81,4.76,9.52,0,4.76,0,0.0961,0.0948,1
0,4.55,13.64,13.64,0,0,4.55,4.55,0,18.18,0,0,0,0,13.64,4.55,0,9.09,13.64,0,0.118,0.127,1
7.69,7.69,0,0,11.54,3.85,0,0,0,11.54,3.85,7.69,3.85,0,7.69,3.85,11.54,11.54,7.69,0,0.0984,0.0834,1
5.56,5.56,0,16.67,0,16.67,0,5.56,0,0,0,5.56,5.56,0,16.67,5.56,11.11,5.56,0,0,0.0821,0.1119,1
13.33,0,13.33,13.33,0,6.67,6.67,6.67,0,6.67,6.67,13.33,6.67,0,0,6.67,0,0,0,0,0.0765,0.0363,1
20,0,0,6.67,6.67,13.33,0,6.67,6.67,0,0,0,6.67,6.67,13.33,0,0,6.67,6.67,0,0.1018,0.1093,1
4,0,12,8,0,4,4,12,8,8,4,8,4,0,4,0,4,8,0,8,0.0923,0.0766,1
0,9.52,0,0,0,4.76,0,4.76,14.29,0,4.76,4.76,4.76,9.52,33.33,0,4.76,4.76,0,0,0.0628,0.107,1
0,0,0,5,5,20,5,0,5,0,0,0,20,0,15,10,5,5,5,0,0.113,0.0957,1
25,0,8.33,0,4.17,0,4.17,8.33,0,8.33,0,0,0,4.17,8.33,4.17,8.33,12.5,4.17,0,0.0854,0.0985,1
0,3.57,0,0,7.14,0,10.71,3.57,14.29,0,14.29,3.57,0,7.14,25,0,7.14,3.57,0,0,0.0692,0.0836,1
14.29,9.52,0,0,4.76,4.76,9.52,0,4.76,4.76,0,4.76,0,4.76,9.52,4.76,19.05,0,4.76,0,0.0932,0.0958,1
16.67,0,0,0,0,0,0,5.56,16.67,22.22,0,0,0,0,11.11,0,5.56,16.67,5.56,0,0.0908,0.1463,1
0,0,7.14,0,0,14.29,7.14,0,0,7.14,7.14,7.14,14.29,0,7.14,0,0,7.14,21.43,0,0.1019,0.1189,1
20,6.67,6.67,0,0,13.33,0,0,6.67,0,13.33,13.33,0,0,13.33,6.67,0,0,0,0,0.1039,0.1026,1
12,0,0,0,0,8,4,4,12,32,0,4,8,0,0,8,0,8,0,0,0.057,0.0752,1
4.76,0,0,0,9.52,0,4.76,9.52,0,0,4.76,0,4.76,0,19.05,0,9.52,19.05,0,14.29,0.0573,0.0588,1
11.76,0,0,0,5.88,11.76,0,5.88,11.76,0,0,0,17.65,0,17.65,5.88,0,0,5.88,5.88,0.1456,0.1077,1
8,0,0,0,24,8,12,12,4,0,4,4,0,4,4,0,8,8,0,0,0.073,0.0986,1
0,11.76,0,0,0,11.76,5.88,0,5.88,0,5.88,0,11.76,0,11.76,5.88,11.76,11.76,0,5.88,0.0527,0.0815,1
7.69,0,0,0,7.69,0,7.69,0,0,15.38,7.69,0,38.46,0,0,0,0,0,15.38,0,0.0531,0.0733,1
11.11,0,0,5.56,16.67,5.56,0,0,11.11,16.67,11.11,0,5.56,11.11,0,5.56,0,0,0,0,0.0768,0.0617,1
11.54,7.69,7.69,0,11.54,3.85,3.85,0,11.54,3.85,11.54,0,0,3.85,3.85,0,11.54,7.69,0,0,0.0767,0.0699,1
0,4.76,14.29,4.76,0,9.52,0,4.76,4.76,0,0,0,0,0,19.05,9.52,19.05,9.52,0,0,0.0467,0.1004,1
19.05,9.52,4.76,0,9.52,19.05,0,4.76,0,4.76,4.76,4.76,4.76,0,9.52,0,0,4.76,0,0,0.0697,0.079,1
0,0,20,0,20,13.33,0,6.67,6.67,6.67,0,13.33,0,0,6.67,0,6.67,0,0,0,0.0953,0.1307,1
12.5,0,4.17,4.17,12.5,8.33,4.17,4.17,0,12.5,8.33,16.67,0,0,4.17,0,0,4.17,4.17,0,0.0989,0.0868,1
8.33,0,0,0,0,0,0,16.67,8.33,25,8.33,8.33,0,8.33,0,0,0,0,0,16.67,0.0562,0.0746,1
0,10.34,0,0,6.9,0,10.34,6.9,3.45,17.24,3.45,6.9,13.79,0,10.34,0,6.9,0,3.45,0,0.0869,0.082,1
8.7,0,0,4.35,4.35,8.7,8.7,4.35,4.35,8.7,0,17.39,0,4.35,0,8.7,4.35,4.35,0,8.7,0.0527,0.0706,1
25,0,0,0,0,0,0,0,15,25,0,0,10,0,10,0,0,15,0,0,0.0441,0.0599,1
5.26,0,10.53,0,0,0,0,10.53,10.53,15.79,15.79,0,5.26,0,21.05,0,0,5.26,0,0,0.1256,0.1187,1
7.69,0,7.69,0,0,15.38,3.85,0,0,3.85,15.38,7.69,0,15.38,3.85,0,3.85,7.69,7.69,0,0.1022,0.0602,1
0,4.76,14.29,0,4.76,0,0,0,4.76,14.29,4.76,4.76,4.76,4.76,14.29,0,9.52,14.29,0,0,0.0804,0.0972,1
5.56,0,5.56,0,11.11,22.22,5.56,0,0,11.11,5.56,0,0,0,0,0,11.11,16.67,0,5.56,0.057,0.0645,1
0,12.5,12.5,0,6.25,0,0,18.75,0,0,12.5,6.25,0,6.25,12.5,0,12.5,0,0,0,0.0718,0.0955,1
6.9,0,3.45,0,17.24,24.14,3.45,6.9,3.45,3.45,0,3.45,0,3.45,3.45,6.9,3.45,6.9,3.45,0,0.0987,0.1063,1
8.7,0,8.7,0,4.35,13.04,4.35,4.35,13.04,13.04,4.35,0,0,0,0,4.35,13.04,8.7,0,0,0.069,0.1053,1
15.38,0,0,0,23.08,0,0,0,30.77,0,0,0,0,0,0,0,0,23.08,0,7.69,0.0399,0.0743,1
0,10,0,0,0,10,10,0,0,20,0,0,0,10,10,0,20,0,10,0,0.0833,0.0701,1
5.26,5.26,0,0,10.53,0,0,10.53,15.79,10.53,10.53,0,0,10.53,5.26,0,10.53,0,5.26,0,0.1009,0.0958,1
5,0,5,0,5,5,5,0,0,30,0,0,15,10,5,0,0,0,15,0,0.0824,0.0913,1
15,0,10,10,0,0,0,0,20,10,0,10,0,0,0,10,5,10,0,0,0.0893,0.0671,1
0,20,0,3.33,0,16.67,0,0,0,6.67,0,6.67,10,0,6.67,3.33,13.33,10,3.33,0,0.0566,0.0744,1
16.67,0,0,0,5.56,16.67,0,0,0,33.33,5.56,5.56,0,5.56,0,5.56,0,0,5.56,0,0.0731,0.0439,1
16,8,8,0,4,8,4,0,0,0,12,4,4,0,0,4,16,4,4,4,0.0508,0.0632,1
7.69,0,0,0,23.08,0,0,0,30.77,38.46,0,0,0,0,0,0,0,0,0,0,0.038,0.0473,1
15,5,5,5,5,10,0,0,5,10,0,5,0,0,0,15,10,10,0,0,0.0573,0.0763,1
3.57,0,0,3.57,10.71,3.57,7.14,10.71,21.43,10.71,0,0,0,7.14,14.29,0,3.57,3.57,0,0,0.0725,0.09,1
9.09,18.18,4.55,0,9.09,18.18,0,0,0,9.09,0,4.55,0,0,0,4.55,4.55,9.09,4.55,4.55,0.0649,0.0544,1
0,0,8.33,0,8.33,0,0,41.67,16.67,8.33,0,8.33,0,0,0,0,0,0,0,8.33,0.093,0.0821,1
0,6.67,0,0,13.33,0,13.33,6.67,13.33,6.67,6.67,6.67,0,0,0,13.33,6.67,6.67,0,0,0.0717,0.057,1
0,0,20,13.33,0,0,0,0,0,26.67,0,13.33,0,0,13.33,0,0,13.33,0,0,0.1291,0.0866,1
12,0,4,4,8,4,0,4,4,0,0,4,12,0,12,4,4,8,16,0,0.1132,0.1131,1
4.35,0,4.35,4.35,4.35,8.7,0,4.35,4.35,0,4.35,4.35,4.35,4.35,21.74,13.04,4.35,8.7,0,0,0.1041,0.1039,1
12.5,12.5,6.25,6.25,0,0,0,0,6.25,12.5,0,12.5,0,0,0,12.5,6.25,12.5,0,0,0.0564,0.0549,1
4.35,4.35,0,4.35,4.35,4.35,4.35,0,8.7,8.7,8.7,4.35,8.7,4.35,4.35,4.35,0,17.39,0,4.35,0.0738,0.0843,1
26.67,6.67,13.33,0,6.67,0,0,0,0,0,6.67,0,0,0,0,20,0,13.33,0,6.67,0.0528,0.0427,1
5.56,0,11.11,0,5.56,5.56,0,5.56,5.56,0,5.56,11.11,5.56,5.56,11.11,0,11.11,5.56,5.56,0,0.126,0.0671,1
0,17.65,0,0,0,5.88,0,17.65,11.76,0,5.88,5.88,0,0,5.88,0,5.88,11.76,0,11.76,0.0779,0.1085,1
0,0,4,4,4,4,4,8,8,4,12,12,4,0,4,12,4,8,0,4,0.0702,0.081,1
15.38,0,0,0,7.69,0,0,0,30.77,7.69,0,0,0,0,0,0,7.69,23.08,0,7.69,0.0411,0.0757,1
8,0,0,4,4,12,12,4,4,20,0,0,8,0,0,4,0,20,0,0,0.052,0.0744,1
12.5,4.17,4.17,4.17,0,8.33,0,0,12.5,4.17,8.33,0,4.17,0,16.67,4.17,8.33,4.17,4.17,0,0.0801,0.1092,1
21.43,0,7.14,0,0,17.86,0,0,14.29,25,3.57,3.57,0,0,0,7.14,0,0,0,0,0.0745,0.0936,1
20,0,20,0,6.67,0,6.67,0,6.67,0,6.67,20,0,0,6.67,0,0,6.67,0,0,0.1098,0.0605,1
4.35,0,0,0,0,0,0,0,30.43,0,4.35,0,0,0,43.48,8.7,4.35,0,4.35,0,0.0813,0.11,1
0,12.5,12.5,6.25,6.25,0,0,18.75,18.75,0,6.25,0,6.25,0,6.25,0,0,6.25,0,0,0.095,0.0975,1
21.43,0,7.14,7.14,0,0,0,0,21.43,7.14,0,0,0,0,0,0,7.14,21.43,0,7.14,0.0733,0.0668,1
30,0,0,0,0,15,0,10,5,0,0,0,10,0,10,0,0,15,0,5,0.053,0.0648,1
0,20,3.33,3.33,0,16.67,0,3.33,3.33,6.67,0,3.33,10,0,3.33,6.67,13.33,3.33,3.33,0,0.0548,0.0685,1
3.7,0,0,7.41,7.41,3.7,3.7,18.52,0,11.11,0,3.7,0,0,40.74,0,0,0,0,0,0.0872,0.0982,1
11.76,5.88,11.76,0,0,5.88,5.88,11.76,5.88,0,11.76,11.76,5.88,0,5.88,0,5.88,0,0,0,0.0749,0.075,1
0,4.55,9.09,0,0,4.55,0,0,13.64,18.18,0,0,4.55,4.55,18.18,4.55,4.55,4.55,0,9.09,0.111,0.1089,1
0,0,0,0,0,0,0,25,8.33,16.67,8.33,16.67,0,0,8.33,0,0,0,0,16.67,0.0931,0.1235,1
38.1,0,0,4.76,0,9.52,4.76,0,4.76,19.05,4.76,0,9.52,0,4.76,0,0,0,0,0,0.0695,0.0837,1
7.69,3.85,0,3.85,7.69,7.69,11.54,3.85,3.85,3.85,19.23,0,3.85,0,3.85,11.54,7.69,0,0,0,0.0572,0.0676,1
16.67,0,0,5.56,0,5.56,0,0,5.56,22.22,0,0,5.56,0,16.67,0,0,22.22,0,0,0.042,0.0648,1
22.22,0,5.56,5.56,5.56,0,0,0,5.56,16.67,0,5.56,0,0,11.11,5.56,16.67,0,0,0,0.0929,0.1154,1
10,0,10,0,5,0,10,15,10,0,0,5,5,0,5,5,10,10,0,0,0.0844,0.0849,1
5.56,5.56,5.56,0,5.56,0,0,0,11.11,22.22,0,0,5.56,0,27.78,0,0,5.56,5.56,0,0.1332,0.1749,1
0,0,0,0,0,0,0,33.33,16.67,8.33,8.33,16.67,0,0,0,0,0,0,0,16.67,0.0774,0.1086,1
14.29,0,4.76,0,0,19.05,0,4.76,4.76,9.52,4.76,0,0,4.76,19.05,4.76,4.76,0,0,4.76,0.1175,0.1092,1
4,0,4,0,0,4,8,8,8,0,8,16,4,8,4,4,4,12,0,4,0.0541,0.0573,1
0,3.57,7.14,0,7.14,3.57,3.57,3.57,28.57,0,3.57,3.57,0,0,28.57,0,3.57,0,0,3.57,0.0468,0.0574,1
5.56,5.56,0,11.11,5.56,11.11,0,5.56,0,11.11,0,11.11,5.56,0,5.56,5.56,5.56,11.11,0,0,0.0681,0.0911,1
9.52,0,0,4.76,0,4.76,14.29,0,9.52,0,9.52,4.76,4.76,9.52,9.52,9.52,4.76,4.76,0,0,0.0784,0.078,1
20,0,10,13.33,0,3.33,0,3.33,10,13.33,0,3.33,0,3.33,3.33,3.33,0,13.33,0,0,0.072,0.0788,1
16.67,0,0,0,8.33,12.5,0,0,4.17,12.5,4.17,0,12.5,0,0,4.17,12.5,12.5,0,0,0.0465,0.044,1
0,0,20,0,0,10,0,0,10,20,0,0,20,0,0,0,0,0,10,10,0.1215,0.0959,1
13.33,6.67,3.33,0,3.33,10,6.67,3.33,13.33,3.33,3.33,0,3.33,0,3.33,3.33,10,13.33,0,0,0.0624,0.071,1
3.85,0,3.85,0,7.69,3.85,0,3.85,11.54,15.38,0,0,0,3.85,38.46,0,3.85,0,0,3.85,0.1035,0.1336,1
16,0,0,4,8,12,4,4,8,12,0,0,0,0,4,4,12,8,4,0,0.0855,0.0622,1
6.67,3.33,0,0,3.33,6.67,3.33,10,10,3.33,10,6.67,3.33,6.67,6.67,3.33,6.67,6.67,3.33,0,0.1014,0.0837,1
15.38,0,0,0,15.38,7.69,0,23.08,15.38,0,7.69,0,0,0,7.69,0,0,0,7.69,0,0.1064,0.1693,1
25,0,10,10,5,0,5,0,5,10,5,0,0,0,15,0,10,0,0,0,0.0888,0.1276,1
11.11,0,0,0,5.56,0,0,0,22.22,0,0,5.56,0,0,0,5.56,16.67,27.78,0,5.56,0.0588,0.0594,1
0,0,6.67,0,0,6.67,0,6.67,6.67,6.67,6.67,6.67,13.33,6.67,0,0,0,26.67,0,6.67,0.0813,0.0618,1
